cntyfips,idnum,state,state2,stfips,zip,region,typebldg,floor,room,basement,windoor,rep,stratum,wave,starttm,stoptm,startdt,stopdt,activity,pcterr,adjwt,dupflag,zipflag,county,stfips,st,cty,lon,lat,Uppm
53,5356,MN,MN,27,55344,3,2,0,2,Y,NA, 4,5, 22,830,1000,12988,13188,1.3,15.4,2314.365189,0,0,HENNEPIN            ,1,AL,ESCAMBIA,-87.162,31.126,1.51034
53,5357,MN,MN,27,55344,3,1,0,4,Y,NA, 4,5, 38,830,830,11888,12088,0.9,17.3,2314.365189,0,0,HENNEPIN            ,1,AL,ESCAMBIA,-87.162,31.126,1.51034
53,5358,MN,MN,27,55346,3,2,0,4,Y,NA, 3,5,  3,1545,1545,31188,31388,0.4,0,2119.396234,0,0,HENNEPIN            ,1,AL,ESCAMBIA,-87.162,31.126,1.51034
53,5359,MN,MN,27,55356,3,1,1,2,Y,NA, 2,5, 27,1800,1900,122687,122887,2.5,8,2246.96884,0,0,HENNEPIN            ,1,AL,ESCAMBIA,-87.162,31.126,1.51034
53,5360,MN,MN,27,55357,3,1,0,4,Y,NA, 5,5, 34,645,645,122887,123087,6,6.7,2179.503255,0,0,HENNEPIN            ,1,AL,ESCAMBIA,-87.162,31.126,1.51034
53,5361,MN,MN,27,55369,3,1,0,1,Y,NA, 1,5, 27,1255,1420,121387,121587,2,9.6,2116.561544,0,0,HENNEPIN            ,1,AL,ESCAMBIA,-87.162,31.126,1.51034
53,5362,MN,MN,27,55369,3,1,0,4,Y,NA, 2,5, 37,0,0,11088,11288,5.4,5.1,2246.96884,0,0,HENNEPIN            ,1,AL,ESCAMBIA,-87.162,31.126,1.51034
53,5363,MN,MN,27,55369,3,1,0,4,Y,NA, 4,5, 44,1900,2000,12688,12888,3,8,2314.365189,0,0,HENNEPIN            ,1,AL,ESCAMBIA,-87.162,31.126,1.51034
53,5364,MN,MN,27,55369,3,1,0,2, ,NA, 2,5, 47,1600,1900,32688,32888,2.9,8.8,2246.96884,1,0,HENNEPIN            ,1,AL,ESCAMBIA,-87.162,31.126,1.51034
53,5365,MN,MN,27,55369,3,1,0,4,Y,NA, 3,5, 50,1300,1300,20288,21088,5.5,7.9,2119.396234,0,0,HENNEPIN            ,1,AL,ESCAMBIA,-87.162,31.126,1.51034
53,5366,MN,MN,27,55391,3,1,0,7,Y,NA, 3,3, 50,2100,2100,20288,20288,4.1,6.2,1071.318034,0,0,HENNEPIN            ,1,AL,ESCAMBIA,-87.162,31.126,1.51034
53,5367,MN,MN,27,55403,3,2,0,4,Y,NA, 2,5,  3,1730,1830,22888,30388,3.9,6.7,2246.96884,0,0,HENNEPIN            ,1,AL,ESCAMBIA,-87.162,31.126,1.51034
53,5368,MN,MN,27,55405,3,1,0,4,Y,NA, 4,5, 34,758,758,122687,122887,14.9,3,2314.365189,0,0,HENNEPIN            ,1,AL,ESCAMBIA,-87.162,31.126,1.51034
53,5369,MN,MN,27,55406,3,1,0,4,Y,NA, 2,5, 21,1600,1600,122487,122687,7.2,4,2246.96884,0,0,HENNEPIN            ,1,AL,ESCAMBIA,-87.162,31.126,1.51034
53,5370,MN,MN,27,55406,3,1,0,4,Y,NA, 2,5, 35,2230,2230,12488,12688,2.3,20.8,2246.96884,0,0,HENNEPIN            ,1,AL,ESCAMBIA,-87.162,31.126,1.51034
53,5371,MN,MN,27,55407,3,1,1,3,Y,NA, 3,5, 22,1100,1100,122187,122387,2.8,36.4,2119.396234,0,0,HENNEPIN            ,1,AL,ESCAMBIA,-87.162,31.126,1.51034
53,5372,MN,MN,27,55409,3,1,0,4,Y,NA, 1,5, 49,2030,2035,20288,20288,4.4,7.8,2116.561544,0,0,HENNEPIN            ,1,AL,ESCAMBIA,-87.162,31.126,1.51034
53,5373,MN,MN,27,55409,3,1,0,4,Y,NA, 1,5, 50,1830,1830,20288,20288,1.5,12.1,2116.561544,0,0,HENNEPIN            ,1,AL,ESCAMBIA,-87.162,31.126,1.51034
53,5374,MN,MN,27,55410,3,1,0,4,Y,NA, 5,5, 34,2337,2337,10188,11088,8.6,3.6,2179.503255,0,0,HENNEPIN            ,1,AL,ESCAMBIA,-87.162,31.126,1.51034
53,5375,MN,MN,27,55410,3,1,0,7,Y,NA, 5,5, 22,2100,2100,123087,10188,5.6,7.3,2179.503255,0,0,HENNEPIN            ,1,AL,ESCAMBIA,-87.162,31.126,1.51034
53,5376,MN,MN,27,55410,3,1,0,4,Y,NA, 1,5, 40,1500,1500,11988,12188,8.6,4.4,2116.561544,0,0,HENNEPIN            ,1,AL,ESCAMBIA,-87.162,31.126,1.51034
53,5377,MN,MN,27,55411,3,1,0,2,Y,NA, 4,5, 24,1100,2200,122787,122987,3.8,14.2,2314.365189,0,0,HENNEPIN            ,1,AL,ESCAMBIA,-87.162,31.126,1.51034
53,5378,MN,MN,27,55412,3,1,0,4,Y,NA, 1,5, 39,2100,2100,12388,12588,1.8,11.7,2116.561544,0,0,HENNEPIN            ,1,AL,ESCAMBIA,-87.162,31.126,1.51034
53,5379,MN,MN,27,55413,3,1,0,4,Y,NA, 2,5, 37,2000,2000,11088,11288,1.9,9.8,2246.96884,0,0,HENNEPIN            ,1,AL,ESCAMBIA,-87.162,31.126,1.51034
53,5380,MN,MN,27,55413,3,1,0,7,Y,NA, 4,5, 50,1700,2200,20288,20288,5.5,5,2314.365189,0,0,HENNEPIN            ,1,AL,ESCAMBIA,-87.162,31.126,1.51034
53,5381,MN,MN,27,55414,3,2,0,4,Y,NA, 2,5, 26,1745,1745,10188,10188,2.5,10.5,2246.96884,0,0,HENNEPIN            ,1,AL,ESCAMBIA,-87.162,31.126,1.51034
53,5382,MN,MN,27,55414,3,2,1,3,N,NA, 1,5,  3,1615,1630,31988,32188,0.8,20.9,2116.561544,0,0,HENNEPIN            ,1,AL,ESCAMBIA,-87.162,31.126,1.51034
53,5383,MN,MN,27,55416,3,1,0,7,Y,NA, 1,5, 23,1400,1700,121187,121387,2.1,10.4,2116.561544,0,0,HENNEPIN            ,1,AL,ESCAMBIA,-87.162,31.126,1.51034
53,5384,MN,MN,27,55416,3,1,0,0,Y,NA, 5,5, 49,2030,2030,40488,40488,2.8,7.6,2179.503255,0,0,HENNEPIN            ,1,AL,ESCAMBIA,-87.162,31.126,1.51034
53,5385,MN,MN,27,55417,3,1,0,4,Y,NA, 3,5, 27,1815,2015,121287,121487,3.9,6.5,2119.396234,0,0,HENNEPIN            ,1,AL,ESCAMBIA,-87.162,31.126,1.51034
53,5386,MN,MN,27,55417,3,1,0,4,Y,NA, 5,5, 36,940,958,123087,10188,4.3,8.5,2179.503255,0,0,HENNEPIN            ,1,AL,ESCAMBIA,-87.162,31.126,1.51034
53,5387,MN,MN,27,55417,3,1,0,2,Y,NA, 3,5,  2,600,600,30388,30388,4.7,6.2,2119.396234,0,0,HENNEPIN            ,1,AL,ESCAMBIA,-87.162,31.126,1.51034
53,5388,MN,MN,27,55418,3,0,0,0, ,NA, 4,5, 24,1030,1030,21988,22188,2.8,8.5,2314.365189,0,0,HENNEPIN            ,1,AL,ESCAMBIA,-87.162,31.126,1.51034
53,5389,MN,MN,27,55418,3,1,0,1,Y,NA, 5,5, 24,1230,1405,121687,121887,4.1,6.5,2179.503255,0,0,HENNEPIN            ,1,AL,ESCAMBIA,-87.162,31.126,1.51034
53,5390,MN,MN,27,55418,3,3,0,4,Y,NA, 1,5, 35,900,900,22188,22388,1.6,11.8,2116.561544,0,0,HENNEPIN            ,1,AL,ESCAMBIA,-87.162,31.126,1.51034
53,5391,MN,MN,27,55418,3,1,0,7,Y,NA, 1,5, 25,1500,1500,122687,122887,4.3,6,2116.561544,0,0,HENNEPIN            ,1,AL,ESCAMBIA,-87.162,31.126,1.51034
53,5392,MN,MN,27,55418,3,1,1,7,Y,NA, 5,5, 50,1400,1600,20288,20288,0.7,62.2,2179.503255,0,0,HENNEPIN            ,1,AL,ESCAMBIA,-87.162,31.126,1.51034
53,5393,MN,MN,27,55419,3,1,0,2,Y,NA, 2,5, 23,1700,1702,121487,121687,5.5,6.8,2246.96884,0,0,HENNEPIN            ,1,AL,ESCAMBIA,-87.162,31.126,1.51034
53,5394,MN,MN,27,55419,3,1,1,1,Y,NA, 2,5, 27,1800,1800,122687,122887,3.3,13.9,2246.96884,0,0,HENNEPIN            ,1,AL,ESCAMBIA,-87.162,31.126,1.51034
53,5395,MN,MN,27,55419,3,1,0,4,Y,NA, 5,5, 37,900,905,11288,11488,5.5,6.2,2179.503255,0,0,HENNEPIN            ,1,AL,ESCAMBIA,-87.162,31.126,1.51034
53,5396,MN,MN,27,55419,3,1,0,4,Y,NA, 3,5, 47,730,730,20288,20288,2.5,18,2119.396234,0,0,HENNEPIN            ,1,AL,ESCAMBIA,-87.162,31.126,1.51034
53,5397,MN,MN,27,55420,3,1,0,1,Y,NA, 3,5, 23,1800,1345,121387,121687,2.7,10.8,2119.396234,0,0,HENNEPIN            ,1,AL,ESCAMBIA,-87.162,31.126,1.51034
53,5398,MN,MN,27,55420,3,1,0,7,Y,NA, 2,5, 41,2000,2000,12488,12688,8.4,3.8,2246.96884,0,0,HENNEPIN            ,1,AL,ESCAMBIA,-87.162,31.126,1.51034
53,5399,MN,MN,27,55422,3,1,0,2,Y,NA, 2,5, 28,2208,2208,12188,12388,3.3,8.5,2246.96884,0,0,HENNEPIN            ,1,AL,ESCAMBIA,-87.162,31.126,1.51034
53,5400,MN,MN,27,55422,3,2,0,4,Y,NA, 4,5, 43,1930,830,12088,12288,3.2,9.6,2314.365189,0,0,HENNEPIN            ,1,AL,ESCAMBIA,-87.162,31.126,1.51034
53,5401,MN,MN,27,55422,3,1,0,4,Y,NA, 1,5, 49,730,730,20288,20288,8.6,3.7,2116.561544,0,0,HENNEPIN            ,1,AL,ESCAMBIA,-87.162,31.126,1.51034
53,5402,MN,MN,27,55423,3,1,0,2,Y,NA, 2,5, 33,630,800,123087,10188,1.7,66.3,2246.96884,0,0,HENNEPIN            ,1,AL,ESCAMBIA,-87.162,31.126,1.51034
53,5403,MN,MN,27,55423,3,1,0,4,Y,NA, 4,5, 40,1000,1000,12388,12588,5.7,4.5,2314.365189,0,0,HENNEPIN            ,1,AL,ESCAMBIA,-87.162,31.126,1.51034
53,5404,MN,MN,27,55423,3,1,0,4,Y,NA, 4,5, 45,800,800,12788,12988,13,3.8,2314.365189,0,0,HENNEPIN            ,1,AL,ESCAMBIA,-87.162,31.126,1.51034
53,5405,MN,MN,27,55423,3,1,0,4,Y,NA, 3,5, 48,700,730,33188,40488,2.7,10.9,2119.396234,0,0,HENNEPIN            ,1,AL,ESCAMBIA,-87.162,31.126,1.51034
53,5406,MN,MN,27,55424,3,1,0,4,Y,NA, 5,5, 45,1900,1900,12688,12888,4.7,5.8,2179.503255,0,0,HENNEPIN            ,1,AL,ESCAMBIA,-87.162,31.126,1.51034
53,5407,MN,MN,27,55426,3,1,0,4,Y,NA, 1,5, 41,1000,1000,13088,20288,5.6,6.2,2116.561544,0,0,HENNEPIN            ,1,AL,ESCAMBIA,-87.162,31.126,1.51034
53,5408,MN,MN,27,55426,3,1,0,4,Y,NA, 3,5, 42,1245,700,41388,41588,13.8,7.4,2119.396234,0,0,HENNEPIN            ,1,AL,ESCAMBIA,-87.162,31.126,1.51034
53,5409,MN,MN,27,55426,3,1,1,1,N,NA, 2,5, 43,1250,1250,12688,12888,7.6,4.8,2246.96884,0,0,HENNEPIN            ,1,AL,ESCAMBIA,-87.162,31.126,1.51034
53,5410,MN,MN,27,55427,3,1,0,0,Y,NA, 2,5, 32,1245,1245,11588,11788,5.7,5.8,2246.96884,0,0,HENNEPIN            ,1,AL,ESCAMBIA,-87.162,31.126,1.51034
53,5411,MN,MN,27,55427,3,1,0,2,Y,NA, 3,5, 37,2000,2100,11188,11388,4.6,7.5,2119.396234,0,0,HENNEPIN            ,1,AL,ESCAMBIA,-87.162,31.126,1.51034
53,5412,MN,MN,27,55427,3,1,0,4,Y,NA, 1,5, 48,1700,1700,20288,20288,7.6,3.7,2116.561544,0,0,HENNEPIN            ,1,AL,ESCAMBIA,-87.162,31.126,1.51034
53,5413,MN,MN,27,55428,3,1,0,2,Y,NA, 1,5, 34,1430,1300,31188,31488,2.6,7,2116.561544,0,0,HENNEPIN            ,1,AL,ESCAMBIA,-87.162,31.126,1.51034
53,5414,MN,MN,27,55428,3,1,0,1,Y,NA, 5,5, 36,1700,1700,12788,12988,4.5,7.8,2179.503255,0,0,HENNEPIN            ,1,AL,ESCAMBIA,-87.162,31.126,1.51034
53,5415,MN,MN,27,55428,3,1,0,2,Y,NA, 4,5, 39,2200,2200,12688,12888,5.9,5.6,2314.365189,0,0,HENNEPIN            ,1,AL,ESCAMBIA,-87.162,31.126,1.51034
53,5416,MN,MN,27,55428,3,1,0,2,Y,NA, 3,5, 48,1300,1300,20288,20288,2.2,11.8,2119.396234,0,0,HENNEPIN            ,1,AL,ESCAMBIA,-87.162,31.126,1.51034
53,5417,MN,MN,27,55429,3,1,0,4,Y,NA, 1,5, 28,2200,2205,121887,122087,2.4,11,2116.561544,0,0,HENNEPIN            ,1,AL,ESCAMBIA,-87.162,31.126,1.51034
53,5418,MN,MN,27,55429,3,1,0,4,Y,NA, 4,5, 35,1845,1850,122987,123187,4,7.9,2314.365189,0,0,HENNEPIN            ,1,AL,ESCAMBIA,-87.162,31.126,1.51034
53,5419,MN,MN,27,55430,3,0,0,0, ,NA, 3,5, 21,1620,1807,120287,121087,4.6,9,2119.396234,0,0,HENNEPIN            ,1,AL,ESCAMBIA,-87.162,31.126,1.51034
53,5420,MN,MN,27,55430,3,1,0,2,Y,NA, 3,5, 38,1445,1505,11388,11588,4.6,6.9,2119.396234,0,0,HENNEPIN            ,1,AL,ESCAMBIA,-87.162,31.126,1.51034
53,5421,MN,MN,27,55430,3,1,0,4,Y,NA, 2,5, 43,1430,1430,11988,12188,10.9,4.1,2246.96884,0,0,HENNEPIN            ,1,AL,ESCAMBIA,-87.162,31.126,1.51034
53,5422,MN,MN,27,55431,3,1,0,4,Y,NA, 3,5, 29,2000,1430,123087,10188,7.6,3.9,2119.396234,0,0,HENNEPIN            ,1,AL,ESCAMBIA,-87.162,31.126,1.51034
53,5423,MN,MN,27,55431,3,1,0,4,Y,NA, 3,5, 40,1130,1130,11788,11988,3,8.4,2119.396234,0,0,HENNEPIN            ,1,AL,ESCAMBIA,-87.162,31.126,1.51034
53,5424,MN,MN,27,55433,3,1,0,7,Y,NA, 2,5, 22,1500,2200,121287,121487,1.5,13.2,2246.96884,0,0,HENNEPIN            ,1,AL,ESCAMBIA,-87.162,31.126,1.51034
53,5425,MN,MN,27,55434,3,1,1,7,Y,NA, 4,5, 48,700,700,20288,20288,1.6,13.6,2314.365189,0,0,HENNEPIN            ,1,AL,ESCAMBIA,-87.162,31.126,1.51034
53,5426,MN,MN,27,55435,3,1,0,2,Y,NA, 4,5, 23,1900,800,10188,10188,16.5,2.1,2314.365189,0,0,HENNEPIN            ,1,AL,ESCAMBIA,-87.162,31.126,1.51034
53,5427,MN,MN,27,55435,3,1,0,2,Y,NA, 5,5, 27,1900,1900,11088,11288,3.1,7.6,2179.503255,0,0,HENNEPIN            ,1,AL,ESCAMBIA,-87.162,31.126,1.51034
53,5428,MN,MN,27,55436,3,1,0,2,Y,NA, 5,5, 21,1900,1900,120287,121087,5.1,7.4,2179.503255,0,0,HENNEPIN            ,1,AL,ESCAMBIA,-87.162,31.126,1.51034
53,5429,MN,MN,27,55436,3,1,0,1,Y,NA, 1,5, 22,1100,1100,121287,121487,4.9,5.2,2116.561544,0,0,HENNEPIN            ,1,AL,ESCAMBIA,-87.162,31.126,1.51034
53,5430,MN,MN,27,55436,3,0,0,0, ,NA, 4,5, 42,2100,2200,11788,11988,6,7.1,2314.365189,0,0,HENNEPIN            ,1,AL,ESCAMBIA,-87.162,31.126,1.51034
53,5431,MN,MN,27,55436,3,5,1,2,N,NA, 4,5, 47,1745,1745,20288,20288,0.9,22.2,2314.365189,0,0,HENNEPIN            ,1,AL,ESCAMBIA,-87.162,31.126,1.51034
53,5432,MN,MN,27,55437,3,1,0,4,Y,NA, 4,5, 35,1200,1300,122687,122887,1.8,12,2314.365189,0,0,HENNEPIN            ,1,AL,ESCAMBIA,-87.162,31.126,1.51034
53,5433,MN,MN,27,55437,3,1,0,4,Y,NA, 5,5, 26,900,900,11188,11388,3.9,9.2,2179.503255,0,0,HENNEPIN            ,1,AL,ESCAMBIA,-87.162,31.126,1.51034
53,5434,MN,MN,27,55437,3,1,0,4,Y,NA, 1,5, 44,630,630,20288,21088,5.6,4.8,2116.561544,0,0,HENNEPIN            ,1,AL,ESCAMBIA,-87.162,31.126,1.51034
53,5435,MN,MN,27,55437,3,2,1,7,Y,NA, 5,5, 44,1500,1500,20288,20288,0.4,0,2179.503255,0,0,HENNEPIN            ,1,AL,ESCAMBIA,-87.162,31.126,1.51034
53,5436,MN,MN,27,55437,3,1,0,2,Y,NA, 1,5,  4,1100,1100,30388,30388,2.6,10.9,2116.561544,0,0,HENNEPIN            ,1,AL,ESCAMBIA,-87.162,31.126,1.51034
53,5437,MN,MN,27,55441,3,1,0,2,Y,NA, 3,5, 29,1750,1750,11088,11288,3.6,7.3,2119.396234,0,0,HENNEPIN            ,1,AL,ESCAMBIA,-87.162,31.126,1.51034
53,5438,MN,MN,27,55441,3,1,0,2,Y,NA, 5,5, 40,1300,1300,12288,12488,6.2,5,2179.503255,0,0,HENNEPIN            ,1,AL,ESCAMBIA,-87.162,31.126,1.51034
53,5439,MN,MN,27,55441,3,1,0,4,Y,NA, 2,5,  3,1800,1700,30388,31188,23.6,2.7,2246.96884,2,0,HENNEPIN            ,1,AL,ESCAMBIA,-87.162,31.126,1.51034
53,5440,MN,MN,27,55442,3,1,0,4,Y,NA, 1,5, 26,1245,1345,121787,121987,3.9,8.7,2116.561544,0,0,HENNEPIN            ,1,AL,ESCAMBIA,-87.162,31.126,1.51034
53,5441,MN,MN,27,55442,3,1,0,4,Y,NA, 5,5, 49,735,740,20288,21088,2.9,7.6,2179.503255,0,0,HENNEPIN            ,1,AL,ESCAMBIA,-87.162,31.126,1.51034
53,5442,MN,MN,27,55444,3,1,0,4,Y,NA, 4,5, 31,1830,1845,121987,122187,3,14.2,2314.365189,0,0,HENNEPIN            ,1,AL,ESCAMBIA,-87.162,31.126,1.51034
53,5443,MN,MN,27,55444,3,1,0,1,Y,NA, 3,5, 34,1800,2035,122287,122487,4.7,10.3,2119.396234,0,0,HENNEPIN            ,1,AL,ESCAMBIA,-87.162,31.126,1.51034
53,5444,MN,MN,27,55444,3,1,0,4,Y,NA, 1,5, 36,1600,1600,122687,122887,3,8.2,2116.561544,0,0,HENNEPIN            ,1,AL,ESCAMBIA,-87.162,31.126,1.51034
53,5445,MN,MN,27,55444,3,0,0,0, ,NA, 5,5, 46,1900,1900,12688,12888,4.2,6.3,2179.503255,0,0,HENNEPIN            ,1,AL,ESCAMBIA,-87.162,31.126,1.51034
53,5446,MN,MN,27,55447,3,1,0,2,Y,NA, 3,5, 36,1440,1824,11088,11288,3.8,30.5,2119.396234,0,0,HENNEPIN            ,1,AL,ESCAMBIA,-87.162,31.126,1.51034
53,5447,MN,MN,27,55447,3,1,0,4,Y,NA, 3,5, 47,1830,1830,20288,20288,3,9.1,2119.396234,0,0,HENNEPIN            ,1,AL,ESCAMBIA,-87.162,31.126,1.51034
53,5448,MN,MN,27,55447,3,1,0,2,Y,NA, 2,5,  1,1500,1500,22488,22688,4.3,8.2,2246.96884,0,0,HENNEPIN            ,1,AL,ESCAMBIA,-87.162,31.126,1.51034
53,5449,MN,MN,27,55447,3,5,1,0,N,NA, 2,5,  4,2115,2115,22888,30388,2.9,7.8,2246.96884,0,0,HENNEPIN            ,1,AL,ESCAMBIA,-87.162,31.126,1.51034
55,5450,MN,MN,27,55919,4,1,0,0,Y,NA, 3,3, 25,925,925,121287,121487,3.4,7.8,1071.318034,0,0,HOUSTON             ,1,AL,ETOWAH,-86.035,34.045,1.90331
55,5451,MN,MN,27,55921,4,1,0,4,Y,NA, 4,3, 28,1030,1025,123187,10188,8.5,3.9,990.411554,0,0,HOUSTON             ,1,AL,ETOWAH,-86.035,34.045,1.90331
55,5452,MN,MN,27,55921,4,1,0,2,Y,NA, 2,3, 42,800,800,11788,11988,9,3.5,921.864905,0,0,HOUSTON             ,1,AL,ETOWAH,-86.035,34.045,1.90331
55,5453,MN,MN,27,55941,4,1,1,3,Y,NA, 5,3, 46,800,845,20288,20288,4.8,5.1,893.23743,0,0,HOUSTON             ,1,AL,ETOWAH,-86.035,34.045,1.90331
55,5454,MN,MN,27,55947,4,1,0,2,Y,NA, 3,3, 41,1830,1600,11688,11988,3.6,8.6,1071.318034,0,0,HOUSTON             ,1,AL,ETOWAH,-86.035,34.045,1.90331
55,5455,MN,MN,27,55974,4,1,1,3,Y,NA, 2,3, 43,1000,1000,12688,12888,2.2,11,921.864905,0,0,HOUSTON             ,1,AL,ETOWAH,-86.035,34.045,1.90331
57,5456,MN,MN,27,56461,2,1,1,1,Y,NA, 4,3, 35,700,700,11388,11588,2.8,10.8,990.411554,0,0,HUBBARD             ,1,AL,FAYETTE,-87.739,33.721,1.77771
57,5457,MN,MN,27,56467,2,1,1,1,Y,NA, 1,3, 33,900,900,122087,122287,0.8,21.1,1024.442902,0,0,HUBBARD             ,1,AL,FAYETTE,-87.739,33.721,1.77771
57,5458,MN,MN,27,56601,2,1,0,2,Y,NA, 3,3, 26,1830,1840,121487,121687,1.5,19.2,1071.318034,0,0,HUBBARD             ,1,AL,FAYETTE,-87.739,33.721,1.77771
57,5459,MN,MN,27,56633,2,1,0,4,Y,NA, 3,3, 40,2230,2230,12388,12588,4.6,5.7,1071.318034,0,0,HUBBARD             ,1,AL,FAYETTE,-87.739,33.721,1.77771
57,5460,MN,MN,27,56633,2,1,1,2,N,NA, 2,3, 47,1600,1600,20288,20288,3.7,7,921.864905,0,0,HUBBARD             ,1,AL,FAYETTE,-87.739,33.721,1.77771
59,5461,MN,MN,27,55008,5,1,0,4,Y,NA, 1,3, 34,1610,1610,10188,10188,3.6,8.3,1024.442902,0,0,ISANTI              ,1,AL,FRANKLIN,-87.844,34.442,1.853
59,5462,MN,MN,27,55008,5,1,0,4,Y,NA, 2,3,  3,1730,1730,22388,22588,3,9.1,921.864905,0,0,ISANTI              ,1,AL,FRANKLIN,-87.844,34.442,1.853
59,5463,MN,MN,27,55371,5,1,0,4,Y,NA, 2,4, 31,1000,1000,122687,122887,2.2,9.5,1146.49919,0,0,ISANTI              ,1,AL,FRANKLIN,-87.844,34.442,1.853
61,5464,MN,MN,27,55709,2,1,0,4,Y,NA, 4,3, 26,2130,2245,121387,121587,1.9,18.1,990.411554,0,0,ITASCA              ,1,AL,GENEVA,-85.839,31.095,1.53492
61,5465,MN,MN,27,55721,2,1,0,2,Y,NA, 4,3, 46,1205,1250,20288,20288,2.6,37.8,990.411554,0,0,ITASCA              ,1,AL,GENEVA,-85.839,31.095,1.53492
61,5466,MN,MN,27,55721,2,2,0,4,Y,NA, 5,3,  4,645,645,30388,30388,1.8,11.6,893.23743,0,0,ITASCA              ,1,AL,GENEVA,-85.839,31.095,1.53492
61,5467,MN,MN,27,55744,2,1,0,0,Y,NA, 4,3, 23,828,836,121287,121487,2.4,10.1,990.411554,0,0,ITASCA              ,1,AL,GENEVA,-85.839,31.095,1.53492
61,5468,MN,MN,27,55744,2,0,0,0, ,NA, 5,3, 23,1700,2300,121587,121787,4.3,5.9,893.23743,0,0,ITASCA              ,1,AL,GENEVA,-85.839,31.095,1.53492
61,5469,MN,MN,27,55744,2,1,0,2,Y,NA, 1,3, 30,700,700,122287,122487,2.6,10,1024.442902,0,0,ITASCA              ,1,AL,GENEVA,-85.839,31.095,1.53492
61,5470,MN,MN,27,55744,2,1,0,2,Y,NA, 2,3, 36,2030,2230,122787,122987,1.1,25.5,921.864905,0,0,ITASCA              ,1,AL,GENEVA,-85.839,31.095,1.53492
61,5471,MN,MN,27,55744,2,1,0,2,Y,NA, 2,3,  1,2100,2100,22488,22688,3.3,8.3,921.864905,0,0,ITASCA              ,1,AL,GENEVA,-85.839,31.095,1.53492
61,5472,MN,MN,27,55769,2,1,0,2,Y,NA, 2,3, 44,1300,1300,12088,12288,2.5,9.7,921.864905,0,0,ITASCA              ,1,AL,GENEVA,-85.839,31.095,1.53492
61,5473,MN,MN,27,55775,2,1,0,4,Y,NA, 4,3, 28,2100,2100,121687,121887,9.4,3.9,990.411554,0,0,ITASCA              ,1,AL,GENEVA,-85.839,31.095,1.53492
61,5474,MN,MN,27,56636,2,1,0,4,Y,NA, 5,3, 30,1100,1100,22588,22788,1.3,14,893.23743,0,0,ITASCA              ,1,AL,GENEVA,-85.839,31.095,1.53492
63,5475,MN,MN,27,56119,5,1,0,4,Y,NA, 2,4, 49,1715,1447,21888,22188,8.4,3.6,1146.49919,0,0,JACKSON             ,1,AL,GREENE,-87.953,32.85,2.09821
63,5476,MN,MN,27,56137,5,1,0,4,Y,NA, 4,4, 41,2000,2000,11888,12088,5,6.4,1177.377355,0,0,JACKSON             ,1,AL,GREENE,-87.953,32.85,2.09821
63,5477,MN,MN,27,56143,5,1,0,3,Y,NA, 3,4, 22,900,900,121887,122187,2.9,7.6,1214.922779,0,0,JACKSON             ,1,AL,GREENE,-87.953,32.85,2.09821
63,5478,MN,MN,27,56143,5,1,0,4,Y,NA, 4,4, 49,1600,1750,20288,20288,13.1,3.2,1177.377355,0,0,JACKSON             ,1,AL,GREENE,-87.953,32.85,2.09821
63,5479,MN,MN,27,56150,5,1,0,7,Y,NA, 1,4, 33,1300,1300,122787,122987,15.3,3.9,1088.985661,0,0,JACKSON             ,1,AL,GREENE,-87.953,32.85,2.09821
65,5480,MN,MN,27,55007,5,1,0,4,Y,NA, 1,4, 30,1900,1900,122287,122487,1.8,16.6,1088.985661,0,0,KANABEC             ,1,AL,HALE,-87.628,32.764,2.21468
65,5481,MN,MN,27,55051,5,1,0,3,Y,NA, 4,4, 44,2230,2230,12688,12888,3.8,6.6,1177.377355,0,0,KANABEC             ,1,AL,HALE,-87.628,32.764,2.21468
65,5482,MN,MN,27,55051,5,1,0,4,Y,NA, 3,4, 49,1630,1745,20288,20288,7.9,4,1214.922779,0,0,KANABEC             ,1,AL,HALE,-87.628,32.764,2.21468
65,5483,MN,MN,27,55051,5,1,0,0,Y,NA, 2,4, 50,1300,1300,20288,20288,2.6,9,1146.49919,0,0,KANABEC             ,1,AL,HALE,-87.628,32.764,2.21468
67,5484,MN,MN,27,56201,5,1,0,0,Y,NA, 4,4, 28,930,930,122887,123087,11.3,4.2,1177.377355,0,0,KANDIYOHI           ,1,AL,HENRY,-85.242,31.514,1.74295
67,5485,MN,MN,27,56201,5,1,0,4,Y,NA, 1,4, 35,2000,2000,41188,41488,4.1,6.5,1088.985661,0,0,KANDIYOHI           ,1,AL,HENRY,-85.242,31.514,1.74295
67,5486,MN,MN,27,56201,5,1,0,4, ,NA, 5,4, 47,1615,1630,40488,40488,12.3,3.4,1105.956867,0,0,KANDIYOHI           ,1,AL,HENRY,-85.242,31.514,1.74295
67,5487,MN,MN,27,56201,5,1,0,4,Y,NA, 1,4, 48,1835,1840,20288,20288,6.7,6.8,1088.985661,0,0,KANDIYOHI           ,1,AL,HENRY,-85.242,31.514,1.74295
69,5488,MN,MN,27,56733,2,1,0,4,Y,NA, 2,1, 43,1800,1800,11988,12188,6.9,5,348.042925,0,0,KITTSON             ,1,AL,HOUSTON,-85.303,31.153,1.68112
69,5489,MN,MN,27,56734,2,1,1,3,Y,NA, 5,1, 48,1330,1330,20288,20288,4.5,7,348.042925,0,0,KITTSON             ,1,AL,HOUSTON,-85.303,31.153,1.68112
